BOROUGH,NEIGHBORHOOD,ZIP CODE,YEAR BUILT,SALE PRICE,SALE DATE
MANHATTAN,UPPER WEST SIDE (79-96),10025,1925,1200000,2019-05-06
MANHATTAN,UPPER WEST SIDE (79-96),10025,1925,745000,2019-05-16
MANHATTAN,UPPER WEST SIDE (79-96),10025,1973,694525,2019-03-28
MANHATTAN,UPPER WEST SIDE (79-96),10025,1973,650000,2019-03-04
MANHATTAN,UPPER WEST SIDE (79-96),10025,1973,730000,2019-11-18
MANHATTAN,UPPER WEST SIDE (79-96),10025,1973,740000,2019-08-06
MANHATTAN,UPPER WEST SIDE (79-96),10025,1973,2330475,2019-03-28
MANHATTAN,UPPER WEST SIDE (79-96),10025,1973,1650000,2019-10-10
MANHATTAN,UPPER WEST SIDE (79-96),10025,1973,1590000,2019-06-07
MANHATTAN,UPPER WEST SIDE (79-96),10025,1973,999000,2019-07-15
MANHATTAN,UPPER WEST SIDE (79-96),10025,1925,1499000,2019-06-03
MANHATTAN,UPPER WEST SIDE (79-96),10025,1925,1450000,2019-10-07
MANHATTAN,UPPER WEST SIDE (79-96),10025,1971,1600000,2019-05-15
MANHATTAN,UPPER WEST SIDE (79-96),10025,1971,719000,2019-07-22
MANHATTAN,UPPER WEST SIDE (79-96),10025,1971,860676,2019-03-29
MANHATTAN,UPPER WEST SIDE (79-96),10025,1971,1135000,2019-03-18
MANHATTAN,UPPER WEST SIDE (79-96),10025,1971,1122000,2019-05-09
MANHATTAN,UPPER WEST SIDE (79-96),10025,1971,1785000,2019-02-26
MANHATTAN,UPPER WEST SIDE (79-96),10025,1971,900000,2019-04-30
MANHATTAN,UPPER WEST SIDE (79-96),10025,1971,1570000,2019-02-28
MANHATTAN,UPPER WEST SIDE (79-96),10025,1971,1650000,2019-08-02
MANHATTAN,UPPER WEST SIDE (79-96),10025,1971,830000,2019-02-07
MANHATTAN,UPPER WEST SIDE (79-96),10025,1971,1748130,2019-08-28
MANHATTAN,UPPER WEST SIDE (79-96),10024,2015,4125000,2019-09-05
MANHATTAN,UPPER WEST SIDE (79-96),10024,2015,5400000,2019-08-14
MANHATTAN,UPPER WEST SIDE (79-96),10024,2015,3350000,2019-06-27
MANHATTAN,UPPER WEST SIDE (79-96),10024,2015,4350000,2019-06-20
MANHATTAN,UPPER WEST SIDE (79-96),10024,2015,11200000,2019-12-17
MANHATTAN,UPPER WEST SIDE (79-96),10024,2015,13121375,2019-07-02
MANHATTAN,UPPER WEST SIDE (79-96),10024,1987,1775000,2019-03-21
MANHATTAN,UPPER WEST SIDE (79-96),10024,1987,950000,2019-02-20
MANHATTAN,UPPER WEST SIDE (79-96),10024,1987,699000,2019-09-13
MANHATTAN,UPPER WEST SIDE (79-96),10024,1987,1700000,2019-03-28
MANHATTAN,UPPER WEST SIDE (79-96),10024,1987,1900000,2019-04-10
MANHATTAN,UPPER WEST SIDE (79-96),10024,2004,2625000,2019-08-19
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,5960513,2019-03-22
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,3925000,2019-05-31
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,4400000,2019-12-27
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,3950000,2019-05-10
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,5250000,2019-04-09
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,5884494,2019-03-13
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,3920263,2019-04-15
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,9676975,2019-04-24
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,6978763,2019-03-13
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,8964200,2019-04-18
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,9116938,2019-05-02
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,8709288,2019-04-18
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,8600000,2019-06-27
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,25663150,2019-05-08
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,6545856,2019-05-09
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,10440663,2019-05-10
MANHATTAN,UPPER WEST SIDE (79-96),10024,2018,27496000,2019-06-06
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,786200,2019-12-16
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,1255000,2019-03-19
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,617000,2019-07-03
MANHATTAN,UPPER WEST SIDE (79-96),10024,1912,795000,2019-02-28
MANHATTAN,UPPER WEST SIDE (79-96),10024,1912,1850000,2019-04-23
MANHATTAN,UPPER WEST SIDE (79-96),10024,1912,730000,2019-07-17
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,4750000,2019-06-11
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,4750000,2019-06-11
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,4750000,2019-06-11
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,4750000,2019-06-11
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,840000,2019-03-15
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,1120000,2019-09-05
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,995000,2019-09-20
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,900000,2019-02-04
MANHATTAN,UPPER WEST SIDE (79-96),10024,1912,2252878,2019-06-26
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,2763201,2019-06-11
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,3637562,2019-06-10
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,6562293,2019-12-20
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,3407016,2019-07-10
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,8325000,2019-08-09
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,6700000,2019-06-25
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,4875990,2019-07-16
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,6558235,2019-05-28
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,2034479,2019-06-18
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,5552671,2019-06-18
MANHATTAN,UPPER WEST SIDE (79-96),10024,1900,530000,2019-07-09
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,1795000,2019-02-07
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,2315000,2019-12-13
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,1070000,2019-06-20
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,975000,2019-10-22
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,830000,2019-08-23
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,2850000,2019-09-20
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,2850000,2019-09-20
MANHATTAN,UPPER WEST SIDE (79-96),10024,1913,3000000,2019-02-20
MANHATTAN,UPPER WEST SIDE (79-96),10024,1913,3000000,2019-02-20
MANHATTAN,UPPER WEST SIDE (79-96),10024,1913,1575000,2019-08-09
MANHATTAN,UPPER WEST SIDE (79-96),10025,1875,1150000,2019-09-18
MANHATTAN,UPPER WEST SIDE (79-96),10025,1986,935000,2019-09-12
MANHATTAN,UPPER WEST SIDE (79-96),10025,1986,895000,2019-10-25
MANHATTAN,UPPER WEST SIDE (79-96),10025,1986,1425000,2019-10-18
MANHATTAN,UPPER WEST SIDE (79-96),10025,1986,835000,2019-09-24
MANHATTAN,UPPER WEST SIDE (79-96),10025,1986,2100000,2019-08-30
MANHATTAN,UPPER WEST SIDE (79-96),10025,1986,2100000,2019-08-30
MANHATTAN,UPPER WEST SIDE (79-96),10025,1986,675500,2019-09-24
MANHATTAN,UPPER WEST SIDE (79-96),10025,2011,2450000,2019-05-31
MANHATTAN,UPPER WEST SIDE (79-96),10024,1900,670000,2019-09-26
MANHATTAN,UPPER WEST SIDE (79-96),10024,1950,830000,2019-08-16
MANHATTAN,UPPER WEST SIDE (79-96),10024,2008,15650000,2019-05-16
MANHATTAN,UPPER WEST SIDE (79-96),10024,1910,12000000,2019-12-27
MANHATTAN,UPPER WEST SIDE (79-96),10024,1910,9750000,2019-12-26
MANHATTAN,UPPER WEST SIDE (79-96),10024,1910,9900000,2019-12-16
MANHATTAN,UPPER WEST SIDE (79-96),10025,1931,810000,2019-02-07
MANHATTAN,UPPER WEST SIDE (79-96),10025,1931,920000,2019-10-04
MANHATTAN,UPPER WEST SIDE (79-96),10025,1931,840000,2019-06-27
MANHATTAN,UPPER WEST SIDE (79-96),10025,1931,890000,2019-12-06
MANHATTAN,UPPER WEST SIDE (79-96),10025,1931,910000,2019-06-27
MANHATTAN,UPPER WEST SIDE (79-96),10025,1931,950000,2019-03-25
MANHATTAN,UPPER WEST SIDE (79-96),10024,1900,1650000,2019-08-01
MANHATTAN,UPPER WEST SIDE (79-96),10024,2016,5373591,2019-08-29
MANHATTAN,UPPER WEST SIDE (79-96),10024,2016,4077896,2019-09-10
MANHATTAN,UPPER WEST SIDE (79-96),10024,2016,4177734,2019-08-29
MANHATTAN,UPPER WEST SIDE (79-96),10024,2016,4304479,2019-09-11
MANHATTAN,UPPER WEST SIDE (79-96),10024,2016,4350000,2019-09-12
MANHATTAN,UPPER WEST SIDE (79-96),10024,2016,5725000,2019-09-05
MANHATTAN,UPPER WEST SIDE (79-96),10024,1920,1300000,2019-06-04
MANHATTAN,UPPER WEST SIDE (79-96),10024,1910,5200000,2019-09-16
MANHATTAN,UPPER WEST SIDE (79-96),10024,1900,1250000,2019-02-21
MANHATTAN,UPPER WEST SIDE (96-116),10025,1899,3450000,2019-05-21
MANHATTAN,UPPER WEST SIDE (96-116),10025,2015,935000,2019-11-08
MANHATTAN,UPPER WEST SIDE (96-116),10025,1923,2600000,2019-11-20
MANHATTAN,UPPER WEST SIDE (96-116),10025,1923,1600000,2019-04-25
MANHATTAN,UPPER WEST SIDE (96-116),10025,1923,1578288,2019-04-29
MANHATTAN,UPPER WEST SIDE (96-116),10025,1923,1400000,2019-02-08
MANHATTAN,UPPER WEST SIDE (96-116),10025,1899,228150,2019-06-21
MANHATTAN,UPPER WEST SIDE (96-116),10025,1899,75000,2019-10-18
MANHATTAN,UPPER WEST SIDE (96-116),10025,1899,2162500,2019-06-20
MANHATTAN,UPPER WEST SIDE (96-116),10025,1899,80000,2019-09-25
MANHATTAN,UPPER WEST SIDE (96-116),10025,2006,3550000,2019-12-16
MANHATTAN,UPPER WEST SIDE (96-116),10025,2006,3300000,2019-08-28
MANHATTAN,UPPER WEST SIDE (96-116),10025,2006,5450000,2019-04-03
MANHATTAN,UPPER WEST SIDE (96-116),10025,2005,1570000,2019-12-12
MANHATTAN,UPPER WEST SIDE (96-116),10025,2005,1575000,2019-08-14
MANHATTAN,UPPER WEST SIDE (96-116),10025,2005,1525000,2019-12-11
MANHATTAN,UPPER WEST SIDE (96-116),10025,1930,700000,2019-10-22
MANHATTAN,UPPER WEST SIDE (96-116),10025,1930,490000,2019-07-16
MANHATTAN,UPPER WEST SIDE (96-116),10025,1930,499000,2019-09-19
MANHATTAN,UPPER WEST SIDE (96-116),10025,1930,705000,2019-06-18
MANHATTAN,UPPER WEST SIDE (96-116),10025,1925,755000,2019-10-28
MANHATTAN,UPPER WEST SIDE (96-116),10025,1925,905000,2019-02-12
MANHATTAN,UPPER WEST SIDE (96-116),10025,1909,697000,2019-08-06
MANHATTAN,UPPER WEST SIDE (96-116),10025,1909,685000,2019-06-07
MANHATTAN,UPPER WEST SIDE (96-116),10025,1920,975000,2019-03-13
MANHATTAN,UPPER WEST SIDE (96-116),10025,2005,905000,2019-09-04
MANHATTAN,UPPER WEST SIDE (96-116),10025,2005,1800000,2019-07-08
MANHATTAN,UPPER WEST SIDE (96-116),10025,1920,1675000,2019-03-27
MANHATTAN,UPPER WEST SIDE (96-116),10025,1920,1999950,2019-08-16
MANHATTAN,UPPER WEST SIDE (96-116),10025,1920,785000,2019-02-27
MANHATTAN,UPPER WEST SIDE (96-116),10025,1940,1300000,2019-05-29
MANHATTAN,UPPER WEST SIDE (96-116),10025,1940,2200000,2019-12-31
MANHATTAN,UPPER WEST SIDE (96-116),10025,1940,2330000,2019-10-17
MANHATTAN,UPPER WEST SIDE (96-116),10025,1920,3900000,2019-06-27
MANHATTAN,UPPER WEST SIDE (96-116),10025,1920,6715359,2019-09-05
MANHATTAN,UPPER WEST SIDE (96-116),10025,1930,2575000,2019-11-12
MANHATTAN,UPPER WEST SIDE (96-116),10025,1930,2685000,2019-04-25
MANHATTAN,UPPER WEST SIDE (96-116),10025,1922,2235059,2019-04-15
MANHATTAN,UPPER WEST SIDE (96-116),10025,1922,1665056,2019-11-14
MANHATTAN,UPPER WEST SIDE (96-116),10025,2007,2575000,2019-06-25
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1910,950000,2019-07-11
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1925,1825000,2019-05-23
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2012,505000,2019-09-04
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2012,730000,2019-04-16
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2012,609500,2019-03-22
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,545000,2019-02-15
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,303901,2019-04-26
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,235884,2019-02-20
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,225252,2019-03-25
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,730000,2019-03-13
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,242768,2019-02-20
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,210799,2019-02-08
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,318977,2019-02-22
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,256551,2019-02-07
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,763688,2019-04-18
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,505000,2019-02-28
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,203589,2019-03-06
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,610000,2019-05-03
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,252885,2019-03-12
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,414555,2019-02-26
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,547309,2019-04-11
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,333390,2019-06-04
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,256012,2019-02-22
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2014,560038,2019-02-01
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1920,780000,2019-07-01
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1920,675000,2019-04-30
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1920,760000,2019-09-26
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1900,702500,2019-12-23
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1900,102500,2019-08-25
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1900,590000,2019-08-23
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1920,440000,2019-12-13
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1920,540000,2019-10-31
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1920,602500,2019-06-12
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1905,997604,2019-05-30
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1905,812564,2019-05-15
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1905,840000,2019-05-02
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1905,863476,2019-05-22
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,1901,1221900,2019-07-26
MANHATTAN,WASHINGTON HEIGHTS UPPER,10040,1901,945000,2019-06-13
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,1950,1200000,2019-03-28
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,619096,2019-11-22
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,600000,2019-05-07
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,765000,2019-08-01
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,813582,2019-10-22
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,649644,2019-04-29
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,649644,2019-05-03
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,845148,2019-10-15
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,650662,2019-10-21
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,659826,2019-11-18
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,692410,2019-12-17
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,697501,2019-12-20
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,700000,2019-07-15
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,908000,2019-10-15
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,1328000,2019-06-28
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,1395003,2019-05-03
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2016,1340118,2019-07-31
MANHATTAN,WASHINGTON HEIGHTS UPPER,10040,1987,520000,2019-09-05
MANHATTAN,WASHINGTON HEIGHTS UPPER,10040,1987,750000,2019-04-19
MANHATTAN,WASHINGTON HEIGHTS UPPER,10040,1987,560000,2019-11-22
MANHATTAN,WASHINGTON HEIGHTS UPPER,10040,1987,385000,2019-09-24
MANHATTAN,WASHINGTON HEIGHTS UPPER,10040,1987,432000,2019-04-05
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2003,975000,2019-09-26
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,2003,870000,2019-05-06
MANHATTAN,WASHINGTON HEIGHTS UPPER,10040,2008,512500,2019-09-17
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,1954,412500,2019-09-09
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,1939,740000,2019-02-26
MANHATTAN,CHELSEA,10011,2013,2000000,2019-01-02
MANHATTAN,CHELSEA,10011,2005,750000,2019-01-09
MANHATTAN,CHELSEA,10011,1920,1075000,2019-01-25
MANHATTAN,CHELSEA,10001,0,2350000,2019-01-14
MANHATTAN,CHELSEA,10011,1950,672550,2019-01-09
MANHATTAN,CHELSEA,10001,0,1600000,2019-01-03
MANHATTAN,CHELSEA,10001,0,4000000,2019-01-18
MANHATTAN,CHELSEA,10011,0,3250000,2019-01-30
MANHATTAN,CHELSEA,10011,1987,1150000,2019-01-08
MANHATTAN,CHELSEA,10011,2003,3025000,2019-01-30
MANHATTAN,CHELSEA,10011,2006,2665000,2019-01-25
MANHATTAN,CHELSEA,10001,0,860000,2019-01-14
MANHATTAN,CHELSEA,10011,2016,5243947,2019-01-03
MANHATTAN,CHELSEA,10011,0,3375000,2019-01-10
MANHATTAN,CHINATOWN,10013,0,150000,2019-01-03
MANHATTAN,CHINATOWN,10013,2004,888000,2019-01-30
MANHATTAN,CHINATOWN,10002,2012,621133,2019-01-11
MANHATTAN,CIVIC CENTER,10007,1920,2900000,2019-01-09
MANHATTAN,CLINTON,10019,1931,2400000,2019-01-14
MANHATTAN,CLINTON,10019,1940,1936407,2019-01-04
MANHATTAN,CLINTON,10019,2007,4100000,2019-01-10
MANHATTAN,CLINTON,10019,2008,3100000,2019-01-16
MANHATTAN,CLINTON,10036,2003,1100000,2019-01-25
MANHATTAN,CLINTON,10036,2005,770000,2019-01-28
MANHATTAN,CLINTON,10036,2005,879000,2019-01-10
MANHATTAN,CLINTON,10036,2005,1175000,2019-01-10
MANHATTAN,CLINTON,10036,1920,1150000,2019-01-16
MANHATTAN,EAST VILLAGE,10003,0,1800000,2019-01-23
MANHATTAN,FASHION,10001,2006,1850000,2019-01-16
MANHATTAN,FASHION,10001,1910,1513688,2019-01-31
MANHATTAN,FASHION,10018,2015,2650000,2019-01-08
MANHATTAN,FASHION,10018,2015,2395000,2019-01-10
MANHATTAN,FASHION,10018,2015,2520169,2019-01-11
MANHATTAN,FASHION,10018,2015,3620000,2019-01-23
MANHATTAN,FINANCIAL,10004,1930,527500,2019-01-25
MANHATTAN,FINANCIAL,10006,1956,640000,2019-01-09
MANHATTAN,FINANCIAL,10006,1956,995000,2019-01-09
MANHATTAN,FINANCIAL,10005,2005,1348500,2019-01-23
MANHATTAN,FINANCIAL,10005,2005,1355000,2019-01-25
MANHATTAN,FINANCIAL,10005,0,595000,2019-01-17
MANHATTAN,FINANCIAL,10005,1928,767000,2019-01-22
MANHATTAN,FINANCIAL,10006,2007,1628475,2019-01-18
MANHATTAN,FINANCIAL,10006,2007,1451324,2019-01-18
MANHATTAN,FINANCIAL,10006,2007,1085465,2019-01-18
MANHATTAN,FINANCIAL,10038,1909,575000,2019-01-10
MANHATTAN,FLATIRON,10011,2008,1100000,2019-01-14
MANHATTAN,FLATIRON,10011,0,2400000,2019-01-24
MANHATTAN,FLATIRON,10011,1906,1620000,2019-01-24
MANHATTAN,FLATIRON,10010,1913,6650000,2019-01-30
MANHATTAN,FLATIRON,10010,1913,4000000,2019-01-17
MANHATTAN,FLATIRON,10010,1983,1200000,2019-01-03
MANHATTAN,FLATIRON,10010,1912,1999877,2019-01-31
MANHATTAN,GRAMERCY,10003,1901,950000,2019-01-23
MANHATTAN,GRAMERCY,10016,1957,5236177,2019-01-14
MANHATTAN,GRAMERCY,10016,1927,3791410,2019-01-23
MANHATTAN,GRAMERCY,10016,1927,3779800,2019-01-03
MANHATTAN,GRAMERCY,10003,0,1270000,2019-01-11
MANHATTAN,GRAMERCY,10003,1920,2418344,2019-01-28
MANHATTAN,GRAMERCY,10003,1920,2482448,2019-01-23
MANHATTAN,GRAMERCY,10003,1920,1379729,2019-01-28
MANHATTAN,GRAMERCY,10003,1920,5920576,2019-01-29
MANHATTAN,GRAMERCY,10003,1920,6337305,2019-01-30
MANHATTAN,GRAMERCY,10003,2016,1395000,2019-01-24
MANHATTAN,GRAMERCY,10003,2016,1323725,2019-01-08
MANHATTAN,GRAMERCY,10003,2016,1466280,2019-01-07
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10012,1912,1550000,2019-01-22
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10003,1905,2400000,2019-01-29
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10003,0,3250000,2019-01-15
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10003,0,1300000,2019-01-23
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10003,1921,1600000,2019-01-23
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10003,2016,7295000,2019-01-14
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10003,2016,9700000,2019-01-18
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10011,0,1610000,2019-01-18
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10003,1900,4683950,2019-01-31
MANHATTAN,GREENWICH VILLAGE-WEST,10014,1899,5100000,2019-01-17
MANHATTAN,GREENWICH VILLAGE-WEST,10014,2002,2275000,2019-01-18
MANHATTAN,GREENWICH VILLAGE-WEST,10011,1961,1100000,2019-01-30
MANHATTAN,GREENWICH VILLAGE-WEST,10014,1931,875000,2019-01-17
MANHATTAN,GREENWICH VILLAGE-WEST,10014,0,712500,2019-01-22
MANHATTAN,GREENWICH VILLAGE-WEST,10014,1910,875000,2019-01-17
MANHATTAN,GREENWICH VILLAGE-WEST,10014,1930,1150000,2019-01-22
MANHATTAN,GREENWICH VILLAGE-WEST,10014,1907,2025000,2019-01-29
MANHATTAN,GREENWICH VILLAGE-WEST,10014,0,1485000,2019-01-11
MANHATTAN,HARLEM-CENTRAL,10027,1910,2230000,2019-01-04
MANHATTAN,HARLEM-CENTRAL,10027,2006,963000,2019-01-31
MANHATTAN,HARLEM-CENTRAL,10037,0,999000,2019-01-08
MANHATTAN,HARLEM-CENTRAL,10027,0,1075000,2019-01-16
MANHATTAN,HARLEM-CENTRAL,10027,2014,1136500,2019-01-18
MANHATTAN,HARLEM-CENTRAL,10027,2005,1375000,2019-01-31
MANHATTAN,HARLEM-CENTRAL,10027,2005,1375000,2019-01-31
MANHATTAN,HARLEM-CENTRAL,10037,1940,356000,2019-01-17
MANHATTAN,HARLEM-CENTRAL,10037,1940,490000,2019-01-11
MANHATTAN,HARLEM-CENTRAL,10037,2015,291031,2019-01-25
MANHATTAN,HARLEM-CENTRAL,10037,2015,375901,2019-01-11
MANHATTAN,HARLEM-CENTRAL,10037,2015,985000,2019-01-31
MANHATTAN,HARLEM-CENTRAL,10035,2007,1325000,2019-01-31
MANHATTAN,HARLEM-CENTRAL,10035,2007,2700000,2019-01-30
MANHATTAN,HARLEM-CENTRAL,10035,0,1270000,2019-01-10
MANHATTAN,HARLEM-CENTRAL,10037,2004,636500,2019-01-14
MANHATTAN,HARLEM-CENTRAL,10026,1915,985000,2019-01-03
MANHATTAN,HARLEM-CENTRAL,10026,2008,1585000,2019-01-14
MANHATTAN,HARLEM-CENTRAL,10026,1920,1325000,2019-01-04
MANHATTAN,HARLEM-CENTRAL,10026,2006,700000,2019-01-16
MANHATTAN,HARLEM-CENTRAL,10027,2008,1420000,2019-01-23
MANHATTAN,HARLEM-CENTRAL,10026,1900,975000,2019-01-15
MANHATTAN,HARLEM-CENTRAL,10026,1901,1405000,2019-01-15
MANHATTAN,HARLEM-CENTRAL,10026,0,680000,2019-01-28
MANHATTAN,HARLEM-CENTRAL,10027,2006,1350000,2019-01-22
MANHATTAN,HARLEM-CENTRAL,10037,1910,490000,2019-01-25
MANHATTAN,HARLEM-CENTRAL,10027,0,1500000,2019-01-25
MANHATTAN,HARLEM-EAST,10029,2013,810000,2019-01-22
MANHATTAN,HARLEM-EAST,10029,0,920000,2019-01-22
MANHATTAN,HARLEM-EAST,10035,2007,658630,2019-01-18
MANHATTAN,HARLEM-EAST,10035,2006,187000,2019-01-28
MANHATTAN,HARLEM-UPPER,10031,1912,1595000,2019-01-18
MANHATTAN,HARLEM-UPPER,10031,1900,610000,2019-01-16
MANHATTAN,JAVITS CENTER,10018,0,1850000,2019-01-09
MANHATTAN,KIPS BAY,10010,2007,685000,2019-01-09
MANHATTAN,KIPS BAY,10016,1962,1367500,2019-01-30
MANHATTAN,KIPS BAY,10016,1962,775000,2019-01-25
MANHATTAN,KIPS BAY,10016,1961,760000,2019-01-18
MANHATTAN,KIPS BAY,10016,0,875000,2019-01-18
MANHATTAN,KIPS BAY,10016,0,1210000,2019-01-18
MANHATTAN,KIPS BAY,10016,2001,832000,2019-01-11
MANHATTAN,KIPS BAY,10016,1984,652000,2019-01-14
MANHATTAN,KIPS BAY,10016,1984,951000,2019-01-07
MANHATTAN,KIPS BAY,10016,1984,845000,2019-01-30
MANHATTAN,KIPS BAY,10016,1988,860000,2019-01-28
MANHATTAN,LITTLE ITALY,10012,1915,1512500,2019-01-18
MANHATTAN,LITTLE ITALY,10012,1900,10393988,2019-01-29
MANHATTAN,LOWER EAST SIDE,10002,1901,765000,2019-01-18
MANHATTAN,LOWER EAST SIDE,10002,2015,2523500,2019-01-16
MANHATTAN,LOWER EAST SIDE,10002,2017,1465000,2019-01-10
